RSPO,Numer telefonu,Adres email,Adres www
85532,172416430,sp_l@nowasarzyna.eu,www.spletownia.vdl.pl
86767,172413859,sp_s@nowasarzyna.eu,www.gsasarzyna.pl
267765,172413852,spnssekretariat@wp.pl,"sp.nowasarzyna.eu, szkola-nowasarzyna.pl"
34803,166329360,sekretariat@mp1.lubaczow.pl,
34962,166329127,sekretariat@mp3.lubaczow.pl,www.mp3.lubaczow.pl
34962,166329127,sekretariat@mp3.lubaczow.pl,www.mp3.lubaczow.pl
75345,166329055,sekretariat@sp1.lubaczow.pl,
479227,166326154,sp-krowica@gminalubaczow.pl,www.sisggl.pl
479227,166326154,sp-krowica@gminalubaczow.pl,www.sisggl.pl
69455,166319614,szkolneschronisko@narol.pl,https://narol.pl/schroniskohutarozaniecka.html
69455,166319614,szkolneschronisko@narol.pl,https://narol.pl/schroniskohutarozaniecka.html
19496,166315045,przedszkole.oleszyce@interia.pl,
19495,166315016,stoleszyce@poczta.onet.pl,stoleszyce.szkolna.net
56118,166310406,dar777@op.pl,zslukawiec.pl
106020,609214208,jasimalgosia.ewa@gmail.com,www.jas-malgosia.com
106025,792700636,babyland.lancut@gmail.com,http://www.babyland-lancut.pl/
106025,792700636,babyland.lancut@gmail.com,http://www.babyland-lancut.pl/
106053,172252103,ochronkalancut@gmail.com,
479406,+48577535640,biuro@nibylandia-lancut.pl,https://nibylandia-lancut.pl/
104871,172252822,sp2lancut@wp.pl,sp2lancut.edupage.org
106508,172250080,lancutsp4@op.pl,www.sp4lancut.pl
19372,172252961,sekretariat@1lolancut.pl,www.1lolancut.pl
14232,172252582,sekretariat@zs2lancut.pl,www.zs2lancut.pl
15513,172252286,zst@powiatlancut.pl,www.zstlancut.pl
7576,172245329,sp1budylanc@interia.pl,www.sp1budylancuckie.edupage.org
53785,177714700,spzalesie@poczta.onet.pl,www.zszalesie.edupage.org
73148,177726674,sekretariat@zsmedgl.pl,zsmedgl.pl
73149,172247370,sekretariat@zskrzemienica.pl,www.zskrzemienica.pl
19234,172258055,kontakt@osrodekwysoka.pl,www.osrodekwysoka.pl
71858,172266023,szkolacierpisz@interia.pl,
71982,172250530,zsrogozno@gminalancut.pl,
59160,172248023,spbrzozastadnicka@wp.pl,www.spbrzozastadnicka.zolynia.pl
48664,177874711,pm4@pm4.mielec.pl,www.pm4mielec.edupage.org
48668,177874740,pm8@pm8.mielec.pl,www.przedszkole8.mielec.pl
72030,506581688,biuro@mistrzowiezabawy.mielec.pl,mistrzowiezabawy.mielec.pl
72030,506581688,biuro@mistrzowiezabawy.mielec.pl,mistrzowiezabawy.mielec.pl
72030,506581688,biuro@mistrzowiezabawy.mielec.pl,mistrzowiezabawy.mielec.pl
72034,503622105,fabiolasr@wp.pl,www.bajkoweprzedszkole.mielec.pl
266121,,przedszkole@mieleckiesmerfy.pl,www.mieleckiesmerfy.pl
262408,177875303,sp7@miasto.mielec.pl,www.sp7.mielec.pl
61491,177731577,sekretariat@konarski.mielec.pl,www.konarski.mielec.pl
62067,177885168,kopernik@powiat.mielec.pl,kopernik.mielec.pl
129138,533400757,justyna@grupampd.pl,
68673,175863522,mielecjezyk@onet.pl,www.psouu.mielec.pl
42047,177875350,zso1@miasto.mielec.pl,www.zso1.mielec.pl
65003,177888850,zs.mielec@gmail.com,www.zs.mielec.pl
80885,177885289,zsbmlc1@wp.pl,www.zsbmielec.pl
5948,177790063,gmszkola@gmail.com,zssglinymale.pl
20876,177740591,sptrzciana@poczta.fm,http://www.sptrzciana.szkolna.net
15615,175830430,zs.wolam@ug.mielec.pl,http://www.zswolam.pl/
52540,177493132,przedszkoleprzeclaw@interia.pl,www.pprzeclaw.edupage.org
59876,177748216,dobryninsp@onet.pl,www.spdobrynin.pl
68249,146810953,stowarzyszenie@kuprzyszlosci.eu,http://kuprzyszlosci.eu/
58797,146819698,szkolakk@op.pl,www.spradomyslwielki.pl
123391,146834268,szkola.ruda@interia.pl,
123419,146828368,szkopoda@poczta.onet.pl,
128027,146819457,sp_podborze@op.pl,
20127,175817624,zsjaslany@tuszownarodowy.pl,zsjaslany.edupage.org
20127,175817624,zsjaslany@tuszownarodowy.pl,zsjaslany.edupage.org
20127,175817624,zsjaslany@tuszownarodowy.pl,zsjaslany.edupage.org
20270,177743220,spmalinie@tuszownarodowy.pl,www.zsmalinie.pl
89401,158792122,zshutakrzeszowska@wp.pl,psphutakrzeszowska.szkolnastrona.pl
118848,158793107,dyrektorhucisko@op.pl,sphucisko.pl
3750,158713709,sp_domostawa@op.pl,www.spdomostawa.szkolnastrona.pl
268118,,przedszkole@siostryodaniolow.pl,www.siostryodaniolow.pl
119891,158794338,pspjezowe-kameralne@wp.pl,http://pspjezowekameralne.pl/
120076,158795114,szkolanart@op.pl,http://www.spnart.edupage.org
29085,158794328,zsjezowe@interia.pl,zsjezowe.pl
119446,158796217,szkola_jata@wp.pl,www.pspjata.cba.pl
47239,158798325,pg.krzeszow@gmail.com,przedszkolaki-krzeszow.edupage.org
132037,514521586,centrumdzieckakrakow@wp.pl,www.przedszkolenisko.pl
27714,158412031,seklonisko@wp.pl,http://www.lo.nisko.pl
268343,158411002,spzarzecze@gmail.com,zszarzecze.vot.pl
272426,158415683,sp5nisko@wp.pl,
478671,158412022,psp1nisko@poczta.fm,www.psp1nisko.szkolnastrona.pl
16823,158761060,psp1rudnik@onet.eu,www.pspnr1.webd.pl
29086,158761092,soswrudnik@poczta.onet.pl,soswrudnik.pl
29083,158761001,sekretariat@zsrudnik.edu.pl,zsrudnik.edu.pl
29083,158761001,sekretariat@zsrudnik.edu.pl,zsrudnik.edu.pl
58859,166725026,eben@op.pl,www.spsufczyna.szkolnastrona.pl
75650,166725526,zsbircza@poczta.onet.pl,
71553,166512210,szkola@spbachorzec.pl,http://www.spbachorzec.pl/
68390,166511016,zsrnienadowa@post.pl,www.zsnienadowa.rzeszow.pl
75530,166757044,ochronkaedmunda@interia.pl,
41827,166715546,przedszkolemedyka@interia.pl,www.przedszkolemedyka.cba.pl
41827,166715546,przedszkolemedyka@interia.pl,www.przedszkolemedyka.cba.pl
15350,166712623,sptrojczyce@interia.pl,
15351,166712618,spzadabrowie@gminaorly.pl,http://spzadabrowie.szkolnastrona.pl/
15355,166712669,sp_niziny@op.pl,
16669,166786207,przedszkolepikulice@gmail.com,
119555,601079770,przedszkole@chatkaskrzatka.com,www.chatkaskrzatka.com
15541,166711911,zsnehrybka@poczta.onet.pl,
122788,166714037,kraina.maluszka@o2.pl,
64487,166714037,spstubno@op.pl,https://szkolastubno.edupage.org/
51795,506164873,tabi3@wp.pl,krainamarzen-buszkowice.edupage.org
51795,506164873,tabi3@wp.pl,krainamarzen-buszkowice.edupage.org
51795,506164873,tabi3@wp.pl,krainamarzen-buszkowice.edupage.org
19696,0166487268,sp1@przeworsk.um.gov.pl,sp1przeworsk.edupage.org
14618,166487969,1lo.przeworsk@gmail.com,loprzeworsk.pl
10120,166488250,poradniaprzeworsk@interia.pl,poradniap-p.powiatprzeworsk.pl
61887,166423427,sp_siedleczka@poczta.onet.pl,
82795,166487125,kojder@poczta.onet.pl,zsgrzeska.pl
82797,166487377,swantan@op.pl,www.spswietoniowa.szkolnastrona.pl
104722,166227030,przedszkole.sieniawa@interia.pl,
271926,693616661,przedszkole@sieniawa.org,
104776,166421214,pgtryncza@wp.pl,
105246,166421188,gorzyce_gimna@poczta.onet.pl,
103308,166421177,zspipsjagiella@poczta.onet.eu,www.jagiella.szkolna.net
42391,178642890,szkolabystrzyca@autograf.pl,spbystrzyca.c0.pl
42394,172221019,nockowa1@op.pl,www.spnockowa.pl
42398,177452037,spolchowa@o2.pl,www.spolchowa.pl
15609,172230649,spwolaociecka@ostrow.gmina.pl,www.wolaociecka.szkola.pl
15612,172233116,spkamionka@ostrow.gmina.pl,
262751,177451361,zspkozodrza@ostrow.gmina.pl,www.spkozodrza.szkola.pl
24108,172218268,pp2ropczyce@op.pl,
27403,172212176,pplubzina@tlen.pl,
30161,172218209,sekretariat@sp5.r-ce.pl,
41396,172213397,zsmala@vp.pl,https://zsmala.edupage.org
42295,172218481,zs4ropczyce@gmail.com,
34249,172228270,sekretariat@loropczyce.pl,www.loropczyce.info
53687,172216752,pp2korczak@interia.pl,www.pp2korczak.eprzedszkola.pl
275851,,zaczarowanydomek1@gmail.com,
52359,177455111,spkleczany@poczta.fm,www.spkleczany.edl.pl
52482,177452500,spzag1@poczta.onet.pl,www.mm.pl/~spzagg
52669,177453503,szpod2@gmail.com,www.sp2.sedziszow-mlp.pl
54409,177455900,sp.bedz@gmail.com,https://bedziemysl.szkolna.net/
55394,177454434,spkrzywa@wp.pl,www.spkrzywa.pl
38461,172216424,sekretariat@zstsedziszow.edu.pl,zstsedziszow.edu.pl
38461,172216424,sekretariat@zstsedziszow.edu.pl,zstsedziszow.edu.pl
69074,0172214037,przedszkole@wielopole-skrz.pl,
72462,0172233206,spbrzeziny1@vp.pl,www.sp1brzeziny.edupage.org
72463,0172234210,spnawsie@interia.pl,spnawsie.edupage.org
72466,0172233202,spberdechow@op.pl,www.sp2berdechow.pl
9097,166521077,lodyn9@poczta.onet.pl,www.lodynow.pl
105988,172297782,sp_bialka2@wp.pl,www.spbialka2.szkolnastrona.pl
105988,172297782,sp_bialka2@wp.pl,www.spbialka2.szkolnastrona.pl
105988,172297782,sp_bialka2@wp.pl,www.spbialka2.szkolnastrona.pl
106190,172297446,spfut@spfutoma.ostnet.pl,www.spfutoma.ostnet.pl
106636,172297774,spkakolowka@gmail.com,www.spkakolowka.pl
106646,172301100,dyrektor.zsblazowa@gmail.com,
109586,178716719,sp.nosowka@boguchwala.pl,www.sp.nosowka.pl
111616,178717525,zs.raclawowka@boguchwala.pl,spraclawowka.edupage.org
51244,172296649,sp1@chmielnik.pl,www.sp1chmielnik.szkolna.net
49098,166521766,kedzk@wp.pl,www.zsharta.superszkolna.pl
49238,166522030,sp.pawlokoma@gmail.com,www.szkola-pawlokoma.pl
72296,166522850,zs5dylagowa@o2.pl,spdylagowa.szkolna.net
73981,177897230,przedszkole@glogow-mlp.pl,http://przedszkole.glogow-mlp.pl
128514,177897252,zso@glogow-mlp.pl,zso.glogow-mlp.pl
17232,172295558,spgrzegorzowka@hyzne.pl,www.spgrzegorzowka.pl
17276,172295168,sphyzne@hyzne.pl,www.sp.hyzne.net
17322,172295479,spdylagowka@hyzne.pl,www.spdylagowka.itl.pl
113556,178556036,sp_podlesie@poczta.fm,sppodlesie.edupage.org
22336,172300340,gpprzedszkolepal@wp.pl,www.przedszkolepalikowka.edupage.org
264095,882171777,nspsolonka@gmail.com,
264095,882171777,nspsolonka@gmail.com,
264095,882171777,nspsolonka@gmail.com,
5487,178710046,nspsolonka@gmail.com,https://solanka.itl.pl
5487,178710046,nspsolonka@gmail.com,https://solanka.itl.pl
5487,178710046,nspsolonka@gmail.com,https://solanka.itl.pl
105016,177727333,sp2trzebos@wp.pl,sp2trzebos.edupage.org
105073,177727332,sp3trzebos@gmail.com,www.sp3trzebos.szkolna.net
20721,178551007,sp1.bratkowice@swilcza.com.pl,sp1-bratkowice.pl
20725,178560795,sp.swilcza@swilcza.com.pl,spswilcza.pl
114701,178551004,sp3bratkowice@o2.pl,www.nspbratkowice.pl
8788,178553576,soswmrowla@o2.pl,
8788,178553576,soswmrowla@o2.pl,
38509,177723060,st.kostka@interia.pl,
38509,177723060,st.kostka@interia.pl,
38509,177723060,st.kostka@interia.pl,
270382,178552068,przedszkoleop@wp.pl,
25677,172302295,wesolemisie@o2.pl,www.speaker-tyczyn.pl
264671,,przedszkole.strefa.smyka@gmail.com,
107200,134690996,szostkasanok@interia.pl,sp6.sanok.pl
107200,134690996,szostkasanok@interia.pl,sp6.sanok.pl
262765,134630538,szkola@sp8sanok.pl,www.sp8.sanok.pl
49381,+48134653930,2losanok@gmail.com,www.2losanok.biz
61387,+48134631671,poradniapp@sanok.com.pl,www.sanok.naszaporadnia.com
56471,+48134630448,zstsanok@pro.onet.pl,www.zs3.sanok.pl
61415,+48134653951,zsmsanok@ks.onet.pl,www.zs2sanok.pl
61415,+48134653951,zsmsanok@ks.onet.pl,www.zs2sanok.pl
123734,134631242,zsmsanok@wp.pl,www.zsmsanok.pl
58903,134673530,zsbesko@zsbesko.pl,zsbesko.pl
104351,134675300,zspobiedno@edu.bukowsko.pl,zspobiedno.bukowsko.pl
6062,134620046,sptarnawa@wp.pl,http://www.sptarnawa.szkolnastrona.pl
16382,156493149,joanna.piorun@gmail.com,www.babelkowo.pl
21139,158440325,przedszkole5@stalowawola.pl,www.przedszkole5.stalowawola.pl
21139,158440325,przedszkole5@stalowawola.pl,www.przedszkole5.stalowawola.pl
21139,158440325,przedszkole5@stalowawola.pl,www.przedszkole5.stalowawola.pl
30810,158423574,przedszkole10@stalowawola.pl,www.p10stw.dlaprzedszkoli.eu
31088,158423205,pi12@stalowawola.pl,www.pi12.stalowawola.pl
31143,158424903,przedszkole15@stalowawola.pl,przedszkole15stw.pl
131519,792775646,info@ene-due-rabe.edu.pl,www.ene-due-rabe.edu.pl
131519,792775646,info@ene-due-rabe.edu.pl,www.ene-due-rabe.edu.pl
19754,158421187,szkola4@stalowawola.pl,
21981,158109494,psp5@stalowawola.pl,www.zso1.idhost.pl
29732,158422886,psp12@stalowawola.pl,http://psp12.stalowawola.szkolnastrona.pl
262416,158426383,psp2stalowa@wp.pl,psp2.stalowawola.pl
41921,0158426945,liceum@loken.pl,www.loken.pl
26371,158421741,poczta@zs1sikorski.stalowowolski.pl,zs1sikorski.stalowowolski.pl
26372,158420640,sekretariat@zsnr2.stalowa-wola.pl,www.zsnr2.stalowa-wola.pl
26372,158420640,sekretariat@zsnr2.stalowa-wola.pl,www.zsnr2.stalowa-wola.pl
26373,158440412,sekretariat@ekonomik-stalowawola.pl,www.zs3.stalowowolski.pl
26375,158421031,szkola@zss6stalowa-wola.pl,http://www.zss6stalowa-wola.pl
26378,158420637,zpow@stalowowolski.pl,zpow.stalowowolski.pl
13838,158708525,gwozdziec@poczta.onet.pl,pspgwozdziec.bojanow.pl
3337,158708519,zsbojanow@op.pl,www.zs.bojanow.pl
42153,0158144067,szpysznica@o2.pl,www.szkola.pysznica.pl
42155,158410311,sekretariat@zsjastkowice.pl,www.zsjastkowice.pl
58551,158453304,pandoz-antoniow@wp.pl,
11836,158739326,zs1@poczta.fm,www.zswlipie.superszkolna.pl
49507,172771046,przedszkoleczudec@o2.pl,www.przedszkoleczudec.pl
47781,172771032,spnwies@czudec.pl,sp-nowawies.edupage.org
47363,172771033,zswyzne@czudec.pl,www.zswyzne.szkolnastrona.pl
38941,172777032,przedszkole.frysztak@onet.eu,www.przedszkole.frysztak.pl
35240,172760072,szkola@sp.frysztak.pl,http://sp.frysztak.pl/
38939,172775805,sekretariatzsstepina@wp.pl,http://zsstepina.edupage.org
18954,172773039,spblizianka@poczta.fm,spblizianka.gminaniebylec.pl
18956,172773017,szkolagwoznicadolna@gmail.com,www.spgwoznicadolna.pl
18957,172773025,spjawornik2@interia.pl,https://spjawornik.gminaniebylec.pl/
18958,177463477,sp2lutcza@gmail.com,sp2lutcza.gminaniebylec.pl
19032,172773075,szkola.baryczka@o2.pl,
21041,177462155,spniebylec@gmail.com,
21082,172773902,gwozjul@poczta.fm,
19029,172773604,zslutcza1@interia.pl,
59135,172761536,mgpp.strzyzow@wp.pl,www.mgppstrzyzow.blizej.info
59135,172761536,mgpp.strzyzow@wp.pl,www.mgppstrzyzow.blizej.info
277429,,kontakt@przedszkole-strzyzow.pl,www.przedszkole-strzyzow.pl
72412,172761019,spjeden-strzyzow@wp.pl,www.sp1strzyzow.edupage.org
81329,172765703,gimgrod2@poczta.onet.pl,https://spgrodzisko.edupage.org
131864,533264706,strzyzow@poradniazuzia.pl,www.poradniazuzia.pl
70823,172761127,gimgodowa@op.pl,www.zsgodowa.pl
70825,172767204,zs_ws2@wp.pl,http://zswysoka.edupage.org
34836,172775170,sprozanka@o2.pl,sprozanka.ovh.org
34848,178652520,spjaszczurowa@poczta.onet.pl,www.spjaszczurowa.cba.pl
4701,172775016,spwisniowa@op.pl,http://www.sp-wisniowa.pl/
4701,172775016,spwisniowa@op.pl,http://www.sp-wisniowa.pl/
22493,158118197,ochronkabaranow@tlen.pl,
21907,158121501,spskopanie@onet.pl,sp-skopanie.edupage.org
68044,158363604,spfurmany@op.pl,
68334,158362814,psp_gorzyce1@interia.pl,
109633,158362087,zsgorzyce@wp.pl,www.zsgorzyce.com.pl
9801,158112827,sekretariat@przedszkolegrebow.pl,przedszkole.grebow.com.pl/
9732,158112809,psp.krawce@wp.pl,www.pspkrawce.pl
110101,158112813,soswgrebow@poczta.onet.pl,soswgrebow.pl
480352,158112818,szk_zabrnie1@wp.pl,https://spzabrnie1.edupage.org
75947,158462195,ndp-1@o2.pl,http://pjedyneczka.edupage.org.pl
76137,158462044,p.5nd@op.pl,www.p5nowadeba.edupage.org
87023,158461568,gchmielow1@o2.pl,www.zschmielow.edupage.org
109591,158462232,zsndeba@poczta.onet.pl,http://www.zsnowadeba.com
21549,134686327,boscisna@o2.pl,www.szkolawcisnej.pl
277659,134696461,spbezmiechowa1@op.pl,www.spbezmiechowa.pl
4212,134696673,zst.lesko@op.pl,zstia.lesko.pl
28012,134696468,sekretariat@zsllesko.pl,http://zsllesko.pl/
114949,134692502,spzawoz@wp.pl,
115043,134691861,zsbobrka@wp.pl,www.zsbobrka.szkolnastrona.pl
4746,134325864,pm8krosno@op.pl,https://bajkowa8.pl/
4746,134325864,pm8krosno@op.pl,https://bajkowa8.pl/
4746,134325864,pm8krosno@op.pl,https://bajkowa8.pl/
48905,662116761,przedszkole@teczowakraina.edu.pl,teczowakraina.edu.pl
83432,0134320039,przedszkolesiostry@op.pl,www.przedszkole-krosno.jozefitki.pl
83432,0134320039,przedszkolesiostry@op.pl,www.przedszkole-krosno.jozefitki.pl
83432,0134320039,przedszkolesiostry@op.pl,www.przedszkole-krosno.jozefitki.pl
92207,693929898,przedszkolebs@gmail.com,
129145,698117785,przedszkole@planeta21.pl,planeta21.pl
276038,534222783,82agnieszkasprzyk@gmail.com,https://maliodkrywcy24.pl/
59811,134743940,sp14@mzszoi.eu,www.sp14krosno.pl
59811,134743940,sp14@mzszoi.eu,www.sp14krosno.pl
59811,134743940,sp14@mzszoi.eu,www.sp14krosno.pl
269054,780151434,sekretariat@niebieska21.pl,www.niebieska21.pl
269054,780151434,sekretariat@niebieska21.pl,www.niebieska21.pl
7252,134320450,lo1krosno@lo1krosno.info.pl,www.lo1.krosno.info.pl
18061,134365607,sp12krosno@interia.pl,www.mzsnr2.pl
18557,134324949,mzs4.krosno@interia.pl,"sp15krosno.pl, 2lokrosno.pl"
18583,134203188,zs.budowlankakrosno@gmail.com,www.budowlankakrosno.pl
18660,134320915,sekretariat@mzs6krosno.pl,
20860,134321681,szkola@zspg1.krosno.pl,www.zsp1.fc.pl
20906,48134368821,zespol@cku.krosno.pl,www.zespol.cku.krosno.pl
4080,166784355,ochronkaeb@wp.pl,
6509,166782182,pm20@um.przemysl.pl,
6511,166701569,pm16@um.przemysl.pl,https://p16przemysl.szkolnastrona.pl/
6515,167335015,pm11@um.przemysl.pl,www.pm11przemysl.luppo.pl
6516,166785796,pm9@um.przemysl.pl,www.p9przemysl.pl
6518,166783397,pm4@um.przemysl.pl,www.pm4.szkolnastrona.pl
6519,166700451,pm3@um.przemysl.pl,www.przemyslp3.pl
6521,166786407,pm2@um.przemysl.pl,www.przedszkole2przemysl.edupage.org
9740,167355391,montessori@montessori.com.pl,www.montessori.com.pl
15294,729967152,slonecznyraj@onet.pl,
20073,783140227,omnibusek.elbast@o2.pl,omnibusek.eu
264069,603784646,przedszkolekamon@gmail.com,
6503,166779500,sp6@um.przemysl.pl,www.sp6przemysl.pl
6506,166702306,sp4@um.przemysl.pl,sp4.przemysl.pl
9958,166760076,bazacentrum@onet.eu,
129993,603784646,szkolakamon@gmail.com,www.szkolapodstawowanr2.edu.pl
6490,166799675,sekr2lo@poczta.onet.pl,www.lo2przemysl.edu.pl
6478,166783120,soswprzem@o2.pl,www.soswprzem.pl
17022,166707255,kontakt@zsob.pl,www.mos-przemysl.pl
6492,166785347,zso2@um.przemysl.pl,www.szaszk.edu.pl
118928,166785174,ckziu1@um.przemysl.pl,ckziu1przemysl.pl
120983,166703265,zssalez@gmail.com,www.zssalez.pl
4857,177483340,sekretariat@pp19.resman.pl,www.pp19.resman.pl
4857,177483340,sekretariat@pp19.resman.pl,www.pp19.resman.pl
5969,177483464,sekretariat@pp42.resman.pl,pp42.resman.pl
24370,177483442,sekretariat@pp40.resman.pl,
24371,177483440,sekretariat@pp38.resman.pl,pp38.resman.pl
24371,177483440,sekretariat@pp38.resman.pl,pp38.resman.pl
26152,177483330,dyrektor@pp18.resman.pl,www.pp18.resman.pl
26155,177483381,dyrektor@pp29.resman.pl,przedszkole29.resman.pl
26166,177483388,dyrektor@pp32.resman.pl,pp32.resman.pl
74014,787687011,info@montessori.rzeszow.pl,
84470,0178571816,przejoz@op.pl,jozef.rzeszow.pl
84475,0178574106,,
84477,0172293860,przedszkolebudziwoj@op.pl,
84477,0172293860,przedszkolebudziwoj@op.pl,
89150,177483420,sekretariat@pp36.resman.pl,https://pp36.edupage.org/
89154,177483320,sekretariat@pp17.resman.pl,
109250,177483209,dyrektor@pp5.resman.pl,www.pp5.resman.pl
120000,608659133,miasto81@o2.pl,www.przedszkolebajkowaprzygoda.pl
124171,178571113,przedszkole.roch@gmail.com,
263002,577665507,przedszkole@radosnabuzia.pl,www.radosnabuzia.pl
268464,605173020,dyrekcja@magicznyswiatmalucha.pl,
268507,604901320,biuro.rzeszow@magicznyswiatdziecka.pl,www.magicznyswiatdziecka.pl
275904,501725497,malinowazyrafa@onet.pl,
7366,177483640,sekretariat@sp5.resman.pl,www.sp5.resman.pl
8808,177482400,sekretariat@sp11.resman.pl,
9167,177482480,sekretariat@sp17.resman.pl,www.sp17.resman.pl
10439,177483560,sekretariat@sp25.resman.pl,www.sp-25.rzeszow.pl
127932,502125991,montessori.rz@gmail.com,www.montessori-rzeszow.pl
127981,177482494,sekretariat@sp18.resman.pl,sp18.resman.pl
262560,530726540,sekretariat@nspku.edu.pl,nspku.edu.pl
262560,530726540,sekretariat@nspku.edu.pl,nspku.edu.pl
263357,177482730,sekretariat@sp21.resman.pl,www.sp21.resman.pl
268230,177707286,szkola.rzeszow@pijarzy.pl,www.szkola.pijarzy.rzeszow.pl
119731,178721281,liceum@ur.edu.pl,http://www.liceum.ur.edu.pl/
16707,177483600,sekretariat@mdk.erzeszow.pl,
132172,606943436,mariola@poradniazuzia.pl,
8558,720529148,poczta@ina.rzeszow.pl,
8558,720529148,poczta@ina.rzeszow.pl,
275769,177100016,bursa@stalrzeszow.pl,
479730,727715027,fundacja.rozkwit@gmail.com,www.przedszkole-rozkwit.com
4859,177483612,sekretariat@zsp10.resman.pl,www.zsp10.rzeszow.pl
6074,177483170,sekretariat@zss.resman.pl,www.zsunicef.pl
11736,177482450,sekretariat@zszp4.resman.pl,zszp4.rzeszow.pl
14522,177483840,sekretariat@zszp11.resman.pl,www.zszp11.resman.pl
14522,177483840,sekretariat@zszp11.resman.pl,www.zszp11.resman.pl
14522,177483840,sekretariat@zszp11.resman.pl,www.zszp11.resman.pl
15925,177482094,sekretariat@zso2.resman.pl,www.lo5.resman.pl
15926,177482940,sekretariat@zs2.resman.pl,www.zs2.rzeszow.pl
16709,177483070,sekretariat@zsen.resman.pl,www.zsen.resman.pl
123740,178536554,medyk@medyk-studium.pl,www.medyk-studium.pl
267825,178536442,prezentek@szkola.opoka.org.pl,
267825,178536442,prezentek@szkola.opoka.org.pl,
277217,178592083,psppaula@op.pl,www.psp.rzeszow.pijarki.pl
14108,784086391,bocianiakraina@interia.pl,
14109,797592193,ochronkambnp@gmail.com,ochronka.tbg.net.pl
14109,797592193,ochronkambnp@gmail.com,ochronka.tbg.net.pl
17914,158227410,p1@oswiata.tarnobrzeg.pl,www.przedszkole1.schoolpage.pl
17915,158223718,p2@oswiata.tarnobrzeg.pl,www.p2tarnobrzeg.szkolnastrona.pl
17917,0158226248,przedszkole12@onet.eu,www.tarnobrzeg.schoolpage.eu
17920,0158226576,p7@oswiata.tarnobrzeg.pl,p7tarnobrzeg.edupage.org
17921,158222528,p3@oswiata.tarnobrzeg.pl,tarnobrzeg.przyjdz.com
17922,158220086,p6@oswiata.tarnobrzeg.pl,www.przedszkole6.tbg.net.pl
17924,158232811,p13@oswiata.tarnobrzeg.pl,www.przedszkole13.tarnobrzeg.pl
17924,158232811,p13@oswiata.tarnobrzeg.pl,www.przedszkole13.tarnobrzeg.pl
17925,0158220615,p18@oswiata.tarnobrzeg.pl,http://www.przedszkole18tarnobrzeg.przedszkolna.net/
91614,158220514,p8@oswiata.tarnobrzeg.pl,p8tbg.edupage.org
124749,539693220,akademia.tbg@wp.pl,
124749,539693220,akademia.tbg@wp.pl,
124749,539693220,akademia.tbg@wp.pl,
91743,158225304,orew_tarnobrzeg@poczta.onet.pl,www.orew.tarnobrzeg.pl
13525,158231036,biuro@euroszkola-bis.pl,euroszkola-bis.pl
17929,158228975,zss@zss.tarnobrzeg.pl,www.zss.tarnobrzeg.pl
18196,0158221216,gornik@oswiata.tarnobrzeg.pl,www.gornik.tbg.net.pl
86494,609807599,usjk.augustow@wp.pl,https://przedszkole-urszulanek.pl/
86494,609807599,usjk.augustow@wp.pl,https://przedszkole-urszulanek.pl/
